"Title","Company","Location","Salary","Summary","Link"
"","","","","Job Summary Software engineers are responsible for the design, development, maintenance, and documentation of software applications. A software engineer is expected to be able to apply industry best practices to a problem space to develop an optimal solution in new or existing code bases.  This is an onsite position located in Orlando, FL.  Responsibilities/Duties/Functions/Tasks Makes targeted modifications to existing software applications as well as develop new components and systems as requirements dictate. Defines their work in both requirements and industry standard methods. Performs unit tests of their work and adhere to applicable coding standards. Leverages internal reuse and Free Open Source Software (FOSS) to the extent allowed to minimize cost and maximize productivity. Maintains a schedule related to assigned task status and completion dates. Implementation and application of sound AVT configuration management processes and adherence to AVT software CM and development policy and procedures. Understands and adheres to cost and schedule targets established during the program design phase. Responsible for establishing, conducting, and documenting software testing based on customer requirements. Works on the overall design and development of software products as well as software applications. Other Duties Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for the job. Duties, responsibilities and activities may change at any time with or without notice. Qualifications Minimum Requirements Completion of a full course of study in an accredited college or university leading to a Bachelor's or higher degree in computer science, computer engineering, or a related field. Substitutions: Four (4) years of professional experience can be substituted for two (2) years of the educational requirements. Unmanaged software language experience required. Object oriented software language experience required. Configuration management tools experience required. Experience with building to requirements and/or synthesizing requirements required. Experience in software design languages required. Essential Mental Requirements Excellent written and spoken communication skills for documentation, intra-team, and interdisciplinary communication. Ability to work in a team environment. Basic math skills including linear algebra. Ability to read, analyze, and interpret complex documentation. Ability to analyze problems using scientific and logical thinking. Essential Physical Requirements The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is occasionally required to stand; walk; sit; use hands to finger, handle, or feel objects, tools or controls; reach with hands and arms; talk or hear. The employee must occasionally lift or move office products and supplies, up to 10 pounds. Equipment/Software/Tools Used Windows Linux Microsoft Office (Word, Excel, Visio, Outlook) Atlassian JIRA Atlassian Confluence JAMA Axosoft Ontime Development Environments such as: Visual Studio, GNU make, Eclipse, Netbeans, PowerAda Graphics Design Software: GIMP Our Heritage: Founded in 1998 by an engineer, AVT Simulation is an Orlando-based, end-to-end systems integration and full-service modeling and simulation small business. Since our beginning, AVT's highly specialized staff of engineers has included some of the top leaders in the simulation industry. With an average of over 20 years of simulation experience, our dedicated staff provides specialized solutions for customers requiring on point solutions to complex problems. AVT has always been a company that strives to make a positive difference in the lives we touch. These lives include our employees and their families, our partner companies and their employees, and ultimately the warfighters receiving our products and services. Our core values are so very important to us as a company. They guide us towards success. They make us a great company to work for and a strong partner to work with. People First Mission Excellence Do the Right Thing Commitment People First is our first and most important core value because we firmly believe the success of AVT is directly related to supporting our employees. We have a lot of fun (with regular employee events and engagements), while still working hard to accomplish our mission of serving our military and the warfighter. We’re looking for candidates that embody these core values, know how to have fun while working hard, and think they would thrive in an environment like ours. If you’re a self-motivated individual, then come join AVT. Come make your difference. EOE - Females/Minorities/Protected Veterans/Individuals with Disabilities/Sexual Orientation/Gender Identity Qualified individuals with a disability have the right to request a reasonable accommodation. If you are unable or limited in your ability to use or access our careers website as a result of your disability, request a reasonable accommodation by visiting www.avtsim.com/careers and follow the instructions at the bottom. hDublvzKtN","https://www.indeed.com/rc/clk?jk=1b569c4973ea5d9c&bb=xJSNonEDlWhDE74vpAeeH3swGbi8t2qk4U3hDr_m1W_DgrmSaepObe6eTTvWKixPvRC_YXjUgWKwcy2TrKhPTiZeaWFNePLy3ndVUi4D5E3rzEMNs9Z-1IwFCxnGsquxHVG8IeA1nG-0D4l2CH9h6g%3D%3D&xkcb=SoBg67M3uH66luwH3x0BbzkdCdPP&fccid=8a6f649afa5213dd&vjs=3"
"","","","","Xitron, a subsidiary of Hybrid Software Group and the developer of Harlequin-based Navigator RIP and workflow products for commercial, flexo, screen, digital, and high-speed inkjet printing is looking for a Software Engineer to join our team. Major Areas of Responsibility: - Help support and maintain existing systems in the field. - Help define, design, and implement new features and products. - Work with OEM partners to integrate our products with theirs. - Help with product testing and QA. Requirements: - Fluency in C++. - Experience programming for Windows. - Willingness to travel a few times a year to work alongside OEM partners. Nice to have: - Knowledge of Python. - Knowledge of html and Javascript. - Experience with network programming. Our software manages hundreds of print jobs, printing tens of thousands of pages for customers every day, all over the world. We control printing presses as wide as a meter, running over 500 feet per minute, at resolutions up to 1600 dpi. If the idea of working on software running across multiple high core count PCs, reliably transferring gigabytes of data per second, come work with us. Job Type: Full-time Pay: From $80,000.00 per year Benefits: 401(k) 401(k) matching Dental insurance Disability insurance Flexible spending account Health insurance Life insurance Paid time off Work Location: Hybrid remote in Ann Arbor, MI 48108","https://www.indeed.com/rc/clk?jk=ba5a83bc4cfff74b&bb=xJSNonEDlWhDE74vpAeeH2afXSnmD69FYgs0QCH_fRC8B1apTZ-kF9ewKnpECLB6IiTFRCLUu3gO3Acar2Mih7cuyw_o0leFw2EYivKSGVkPjGrYlZHZ5kVgErrqdUUW87y8fa6VSKfL3L5kMjbfGA%3D%3D&xkcb=SoDU67M3uH66luwH3x0AbzkdCdPP&fccid=d8734fa7e19c149d&cmp=Vanguard-Graphics-International%2C-LLC&ti=Software+Engineer&vjs=3"
"","","","","Guidant is an experienced energy measurement solutions business serving emerging and established energy markets across the globe. Our solutions are comprised of products, technologies, software and services that monitor, manage and automate infrastructure in a variety of critical, high-stakes environments. Our solutions optimize the processing, transportation, distribution and storage of a variety of conventional and alternative energy sources, making them safer, more efficient and more productive. As the undisputed leader in liquid custody transfer with the largest global install base, our legacy is built on 80 plus years of accuracy, reliability, and best-in-class technologies. We seek to expand our footprint, network of partnerships, relationships and offerings to meet the comprehensive and evolving needs of energy markets across the globe. With engineering and manufacturing locations in North America and Europe and a vast network of engineers and field technicians throughout the world, we are better positioned than ever before to meet the full range of your measurement needs. Key Responsibilities We Will Trust You With: The Software Engineer will be responsible for working with a team of Software Engineers in the maintenance and development of Guidant’s terminal management software product suite using established, documented, development standards to build best-in-class software. The Software Engineer is responsible for all phases of software development, including design, implementation, testing, and maintenance. What You Will Be Doing: Designing. programming, debugging, and testing of application software Reviewing code written by other developers Collaborating and communicating with other team members to drive team objectives Tracking and reporting individual progress on assigned tasks Supporting and driving HSE performance results Working with other programmers, technical writers, project leads, and other subject matter experts in order to meet requirements of our products and projects Working with quality assurance groups to resolve integration testing issues Creating realistic project resource estimates Working together with other software developers to architect and develop software. Working in global teams a benefit. Working with the support department to troubleshoot and resolve customer issues in a time-sensitive manner. Your Areas of Knowledge and Expertise that Matter Most for this Role: A bachelor’s degree in computer science, software engineering, or applicable degree. Minimum 6+years’ experience developing applications in ANSI C/C++ AND SQL Experience with MS Visual Studio and SQL Server Ability to query, extract, and update data in a SQL Server Database. Sound experience developing applications using established SDLC methodologies Traits: Must be a self-directed individual with the ability to thrive in a team environment Must have the skills, self-discipline, and initiative to work independently and the good judgment to know when to ask for help Must be action-oriented without the need to wait for all resources to fall into place before proceeding with a project Must be flexible to the demands of the organization for rapidly changing priorities, workloads, project assignments, and urgent deadlines from time-to-time Must be able to comply with established and evolving standards and procedures, perform directed functions for which procedures may not exist and, when appropriate, create and document new standards and procedures Must be able to perform work requiring exceptional levels of detail and accuracy  Being a global leader in the energy industry requires an inclusive and diverse environment. Guidant Measurements promotes diversity, equity, and inclusion by ensuring equal opportunities to all ages, races, ethnicities, religions, sexual orientations, gender expressions, disabilities, or all other pluralities. We celebrate who you are and what you bring. Every voice matters and we encourage you to add to our culture. Guidant Measurements respects the rights and dignity of those it works with and promotes adherence to internationally recognized human rights principles for those in its value chain.","https://www.indeed.com/rc/clk?jk=28c9af7d9b26ecb7&bb=xJSNonEDlWhDE74vpAeeH_cnyQa7lyppQLbRdTMizp6cNXVgjY4hNTjKU57lQC61u4hzqduwf_SJ3iVqgM9_r7Nh_dJB7HCqk6xJDLiwF2IGTzlAJNtdo44pWF6lnxc1SVx2qh1Dx_IFwePfI5-TrA%3D%3D&xkcb=SoBa67M3uH66luwH3x0HbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3"
"","","","","SDET or Software Developer or Full Stack Developer Overview We are seeking a talented and motivated Software Engineer to join our dynamic team. In this role, you will be responsible for designing, developing, and maintaining software applications that meet the needs of our clients. You will work collaboratively with cross-functional teams to deliver high-quality software solutions in a timely manner. This position offers an exciting opportunity to contribute to innovative projects and enhance your technical skills in a supportive environment. Duties Training can be provided Design, develop, and implement software applications using various programming languages and frameworks. Collaborate with product managers and other stakeholders to gather requirements and translate them into technical specifications. Write clean, maintainable code while adhering to best practices in software development. Conduct code reviews and provide constructive feedback to team members. Troubleshoot and debug applications to ensure optimal performance and user experience. Participate in the full software development lifecycle, including planning, testing, deployment, and maintenance. Stay updated on emerging technologies and industry trends to continuously improve skills and knowledge. Skills The ideal candidate should possess the following skills: Knowledge in programming languages such as C, C++, JavaScript, and SQL. Knowledgewith cloud services such as AWS or Azure for application deployment. Familiarity with front-end frameworks like React Express for building user interfaces. Understanding of Role-Based Access Control (RBAC) principles for secure application development. Strong knowledge of MySQL for database management and data manipulation. Ability to work effectively in a team environment while managing individual responsibilities. Excellent problem-solving skills with a keen attention to detail. If you are passionate about software engineering and eager to make an impact through technology, we encourage you to apply for this exciting opportunity! Job Types: Full-time, Part-time Pay: $140,000.00 - $180,000.00 per year Work Location: Remote","https://www.indeed.com/rc/clk?jk=21ac772bb01c2f45&bb=xJSNonEDlWhDE74vpAeeH5VvKqSWys9rW6zq6yyMmg82xku76aL2ScZZ7CPRaqZsYEmaCEebYtqljNF7J9Z6OgmSb3iRsUo5TuqkqNbELmjGOz01CzI0wLX72uXRxncRWEzeWkVOwsZ-z0knfvS0cw%3D%3D&xkcb=SoDu67M3uH66luwH3x0GbzkdCdPP&fccid=7ae0aaa7ea67f02c&cmp=American-Elite-Motors&ti=Software+Engineer&vjs=3"
"","","","","Job Description Indy Data Partners was established with a mission to deliver exceptional data-centric consulting services. We specialize in leveraging artificial intelligence and machine learning to drive profound insights and strategic advancements, enhancing our clients' operational excellence. Our capabilities extend to comprehensive Oracle and SQL Server database management, including the development of resilient high availability and disaster recovery solutions, automation of processes, and the generation of actionable insights to guarantee unparalleled performance and dependability. Indy Data Partners offers a competitive compensation package to include health, dental, and vision plans, 401K, and hybrid work policy. We are seeking a talented Software Engineer to join our team. In this role, you will be responsible for the full software development lifecycle — from analyzing user requirements to designing, coding, testing, and maintaining robust applications. You will work closely with stakeholders to ensure that software solutions meet performance, functionality, and scalability goals. Key Responsibilities: Collaborate with business analysts and end users to gather and refine software requirements. Design, develop, and maintain new applications or enhance existing software using .NET (C#) and Python. Debug and resolve software defects, ensuring high reliability and performance of delivered solutions. Troubleshoot issues and perform root cause analysis, documenting findings and solutions. Manage and resolve technical support tickets (e.g., ServiceNow) related to software functionality or performance. Ensure adherence to technical constraints such as response times, memory usage, and system interfaces. Contribute to continuous improvement by recommending enhancements to documentation, development processes, and coding standards. Participate in code reviews, testing, and deployment processes to maintain code quality and development best practices. Work independently and collaboratively within a fast-paced development environment. Requirements: Bachelor’s degree in Computer Science, Information Systems, or a related field (or equivalent experience). 2-3 years’ experience with C#, Python, and JavaScript. Experience with Sprint Boot, Maven, Docker, Kubernetes, Azure Logic Apps, preferred. Excellent communication and interpersonal skills. Ability to work independently or as part of a team using skills to solve customer’s technical issues in various heterogeneous environments. Ability to handle multiple tasks and prioritize work to maintain required productivity levels. Other: Normal core office hours support, 8am-5pm Monday-Friday. Remote, though availability may be required for onsite client assignments in Indianapolis, as needed, likely up to 1-2 days/week if it occurs. Indy Data Partners requires employees who are legally authorized to work in the United States on a full-time basis and do not require sponsorship for employment. Job Type: Full-time Pay: $85,000.00 - $110,000.00 per year Benefits: 401(k) Dental insurance Dependent care reimbursement Flexible spending account Health insurance Health savings account Paid holidays Paid sick time Paid time off Vision insurance Compensation Package: Overtime pay Yearly pay Schedule: Monday to Friday On call Work Location: In person","https://www.indeed.com/rc/clk?jk=68c52db78253b810&bb=xJSNonEDlWhDE74vpAeeH1c7Iq_dI4qWGKwmrsMqz1q8TdvaDcoWSkWZGLdapWCw8FlpdLWMy1f9FUUb6UNrhMs20imcvh2vdO8nyDA1XigOYpiWkytjOK5dUIzB2t4xeOTTRS21NwYpBCRXEZhykA%3D%3D&xkcb=SoBz67M3uH66luwH3x0FbzkdCdPP&fccid=fe401f2dcb903da0&cmp=Indy-Data-Partners&ti=Software+Engineer&vjs=3"
"","","","","Company Overview Peerless Technologies Corporation, established in 2000, specializes in providing cutting-edge electronic warfare and cyber systems engineering services. We cater to a diverse clientele including NASA and various federal agencies, delivering innovative solutions from research and development to technology implementation. Peerless Technologies is searching for Software developers to support the development of modeling and simulation software. Possess expert level knowledge in one or more area of computing such as computing, database, numerical, security theory and analysis and advanced computing hardware development, primarily in a Microsoft Windows environment. The programmer will design, code, test, debug, and document programs based on customer requirements and must be competent to work at the highest technical level of all phases of applications systems programming activities. May be responsible for completion of all phases of a project. Activities may include configuration management, white/black box testing, peer code review, static code analysis, build/release management, automated testing, integration testing, performance/stress testing, and requirement verification. REQUIREMENTS Applicant must have a Secret Clearance or Top Secret Clearance Microsoft Development Suite (Visual Studio) using C++, C#, or Fortran (77 and 90) BS/BA in Engineer/IT/Computer Science 5 years of experience minimum Attention to detail and strong documentation skills a must Experience may be substituted for education for the right candidate Strong git experience in a multi-developer environment Task/bug management in a DevOps workflow toolset (e.g., Azure DevOps, gitlab, bitbucket) Experience writing units tests in a modern framework like googletest, nunit, bunit, etc NICE TO HAVES: Experience with using T-SQL, Blazor, Radzen, Python, R Experience with software testing and deployment in server-based environments Experience creating/managing Azure DevOps queries, pipelines, and/or deployments Experience with RedGate, SQL Server Management Studio, Selenium Experience with build platforms like msbuild and/or cmake Experience providing guidance and training to other programmers Job Type: Full-time Pay: $100,000.00 - $135,000.00 per year Benefits: 401(k) 401(k) matching Bereavement leave Dental insurance Flexible spending account Health insurance Health savings account Life insurance Military leave On-the-job training Paid holidays Paid time off Paid training Parental leave Prescription drug insurance Relocation assistance Vision insurance Wellness program Schedule: 8 hour shift Work Location: In person","https://www.indeed.com/rc/clk?jk=0e6b5ae250bd41af&bb=2y7sWAB6YsSZ25lEyvkJY6AYb3nzmtbFA7C20rGFpKLzKcoebcQw0pGXtu-tugTFgtoPI6iKkRVqmgLrHEM5lG0sga6utzfLLqVpltbyIGa1-Sl7xQdLU8vp-IFpzKqqbp2L_tF0TR2lkBCJXou95g%3D%3D&xkcb=SoC867M3uH60NERUD50LbzkdCdPP&fccid=4dda58c22b143101&cmp=Peerless-Technologies-Corporation&ti=Software+Engineer&vjs=3"
"","","","","Position Title: Software Engineer Location: Aurora, CO or Columbia, MD Clearance Required: TS/SCI with Full-Scope Polygraph (Ft. Meade, MD Customer) Sign-On Bonus Eligible: $5000.00 Lead the Development of Complex Software Systems as a Software Engineer! DeNOVO Solutions is seeking a talented Software Engineer to work on diverse and complex software systems, from processing-intensive analytics and algorithm development to real-time systems and business management information systems. You’ll have the opportunity to collaborate within a team or individually, providing critical input into system design, software development, and software integration. If you thrive on solving complex problems and driving innovation in software engineering, this is the perfect opportunity for you! A Day in the Life: Analyze & Design: Analyze user requirements to derive software design and performance specifications, ensuring systems meet operational needs. Debug & Improve: Debug existing software, identifying and correcting defects to ensure high software quality and performance. Develop & Code: Design and code new software, or modify existing software to add new features or improve performance. Integrate & Test: Integrate existing software into new or modified systems, and develop and execute test procedures to ensure software components meet performance standards. Lead & Manage Teams: Serve as a team lead, managing one or more software development teams and ensuring projects are completed on time and within constraints. Implement Complex Solutions: Develop and implement complex algorithms and database interfaces, ensuring system performance standards are met. Collaborate with Engineers: Work closely with system engineers and hardware engineers to derive software requirements and ensure system performance capabilities. What You Bring to the Table: 7 years of experience as a Software Engineer (SWE) in programs and contracts of similar scope, type, and complexity. Proven expertise in developing software for processing-intensive analytics, real-time systems, and business management information systems. Strong experience in developing and implementing complex algorithms with strict timing, resource, and interface constraints. Ability to lead software development teams, ensuring alignment with software development processes. Experience with software system installation, monitoring, and performance testing. Bachelor’s degree in Computer Science or a related discipline from an accredited institution (Four additional years of SWE experience may be substituted for a Bachelor's degree). Security Clearance: This position requires an active TS/SCI clearance with Full-Scope Polygraph. Salary Range: $110,000.00 - $130,000.00 (Commensurate with experience) Note: The above salary range is a guideline and represents a broad spectrum of potential compensation. We recognize that a candidate's unique experience and qualifications may justify compensation beyond this range. Therefore, we remain open to considering higher salary offers for exceptionally qualified candidates. Why Join DeNOVO Solutions? At DeNOVO Solutions, we prioritize fostering a competitive edge for our clients while encouraging a culture of collaboration. As a Minority-Owned and Service-Disabled Veteran-Owned Small Business (MO/SDVOSB), we are committed to the success of our team and our clients. We offer a comprehensive benefits package that ensures you have the support you need to succeed: 100% employer-paid medical, dental, and vision premiums for you and your dependents. Paid access to Teladoc Health services for virtual urgent care and primary care needs. 401k with 6% matching and annual profit-sharing contributions. Funded Health Reimbursement Account (HRA) for copays, drug costs, and more. Life Insurance, Short-Term and Long-Term Disability coverage. 120 hours of Paid-Time-Off (PTO), plus 11 paid Federal holidays. Paid Military Leave for reservists. Paid Parental Leave, Bereavement Leave, and Mental Health Leave. Ongoing skill development and certification support to keep you at the forefront of your field.","https://www.indeed.com/rc/clk?jk=af74fda6cf8a6987&bb=2y7sWAB6YsSZ25lEyvkJY4xyJjo1mPTUYTYi38u6lXBWzRaPHIyzXpIXgHRW6aP9ua-BMVuDEGPj7kHQom4XrczEBVtPeTrZRffjx2Kz0qiSqS9cngqa1mRsEzAetHurkibetb9lk9NK6T-fnvlXJQ%3D%3D&xkcb=SoAI67M3uH60NERUD50KbzkdCdPP&fccid=96942ed677b3bc2a&vjs=3"
"","","","","Job Summary Software engineers are responsible for the design, development, maintenance, and documentation of software applications. A software engineer is expected to be able to apply industry best practices to a problem space to develop an optimal solution in new or existing code bases.  This is an onsite position located in Orlando, FL.  Responsibilities/Duties/Functions/Tasks Makes targeted modifications to existing software applications as well as develop new components and systems as requirements dictate. Defines their work in both requirements and industry standard methods. Performs unit tests of their work and adhere to applicable coding standards. Leverages internal reuse and Free Open Source Software (FOSS) to the extent allowed to minimize cost and maximize productivity. Maintains a schedule related to assigned task status and completion dates. Implementation and application of sound AVT configuration management processes and adherence to AVT software CM and development policy and procedures. Understands and adheres to cost and schedule targets established during the program design phase. Responsible for establishing, conducting, and documenting software testing based on customer requirements. Works on the overall design and development of software products as well as software applications. Other Duties Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for the job. Duties, responsibilities and activities may change at any time with or without notice. Qualifications Minimum Requirements Completion of a full course of study in an accredited college or university leading to a Bachelor's or higher degree in computer science, computer engineering, or a related field. Substitutions: Four (4) years of professional experience can be substituted for two (2) years of the educational requirements. Unmanaged software language experience required. Object oriented software language experience required. Configuration management tools experience required. Experience with building to requirements and/or synthesizing requirements required. Experience in software design languages required. Essential Mental Requirements Excellent written and spoken communication skills for documentation, intra-team, and interdisciplinary communication. Ability to work in a team environment. Basic math skills including linear algebra. Ability to read, analyze, and interpret complex documentation. Ability to analyze problems using scientific and logical thinking. Essential Physical Requirements The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is occasionally required to stand; walk; sit; use hands to finger, handle, or feel objects, tools or controls; reach with hands and arms; talk or hear. The employee must occasionally lift or move office products and supplies, up to 10 pounds. Equipment/Software/Tools Used Windows Linux Microsoft Office (Word, Excel, Visio, Outlook) Atlassian JIRA Atlassian Confluence JAMA Axosoft Ontime Development Environments such as: Visual Studio, GNU make, Eclipse, Netbeans, PowerAda Graphics Design Software: GIMP Our Heritage: Founded in 1998 by an engineer, AVT Simulation is an Orlando-based, end-to-end systems integration and full-service modeling and simulation small business. Since our beginning, AVT's highly specialized staff of engineers has included some of the top leaders in the simulation industry. With an average of over 20 years of simulation experience, our dedicated staff provides specialized solutions for customers requiring on point solutions to complex problems. AVT has always been a company that strives to make a positive difference in the lives we touch. These lives include our employees and their families, our partner companies and their employees, and ultimately the warfighters receiving our products and services. Our core values are so very important to us as a company. They guide us towards success. They make us a great company to work for and a strong partner to work with. People First Mission Excellence Do the Right Thing Commitment People First is our first and most important core value because we firmly believe the success of AVT is directly related to supporting our employees. We have a lot of fun (with regular employee events and engagements), while still working hard to accomplish our mission of serving our military and the warfighter. We’re looking for candidates that embody these core values, know how to have fun while working hard, and think they would thrive in an environment like ours. If you’re a self-motivated individual, then come join AVT. Come make your difference. EOE - Females/Minorities/Protected Veterans/Individuals with Disabilities/Sexual Orientation/Gender Identity Qualified individuals with a disability have the right to request a reasonable accommodation. If you are unable or limited in your ability to use or access our careers website as a result of your disability, request a reasonable accommodation by visiting www.avtsim.com/careers and follow the instructions at the bottom. hDublvzKtN","https://www.indeed.com/rc/clk?jk=1b569c4973ea5d9c&bb=2y7sWAB6YsSZ25lEyvkJY1HOZeS4E3zyz6KbZFlKH9z3zezwXRfid_muuk4mX3Hsc0VXBb_CRjsMzPvIyTr--E2O1ef6TnGNNNs2juper4F-sIhD84MO9rekhVfVsQvASqCwWog065l2y5ezPpeNpw%3D%3D&xkcb=SoCV67M3uH60NERUD50JbzkdCdPP&fccid=8a6f649afa5213dd&vjs=3"
"","","","","Job Title: Software Engineer (Mid-Level) Position Type: Full Time, Employee Location: Colorado Springs, CO (on-site) Education and Experience Requirements: Either: Undergraduate degree in Computer Science, Engineering, or a related field and a minimum of 5 years of relevant experience, OR Graduate degree in Computer Science, Engineering, or a related field and a minimum of 2 years of relevant Citizenship: United States citizenship is required. Security Clearance: An existing Top-Secret security clearance is a plus, but not required. All new hires will be subject to a government security investigation and must meet eligibility requirements for access to classified information. US citizenship is required for clearance. Job Description: ExoAnalytic Solutions is seeking a mid-level Software Engineer to join our growing team developing cutting-edge web and desktop applications used for 'serious game' purposes such as wargames, experiments, and simulations. These tools support multiple customers and programs across defense and national security domains. We are looking for developers with strong engineering fundamentals and experience in either full-stack web development or desktop engine development. Responsibilities: Evaluate customer requirements and design appropriate software solutions Develop and test application features, with supporting evaluation and documentation Contribute to game engine development across areas such as physics, simulation, and graphics Collaborate with a team of engineers and manage individual project priorities and deliverables Minimum Qualifications: Undergraduate or graduate degree in a technical field and relevant experience as outlined above Experience with one or more general purpose programming languages and tools, including but not limited to: Python, Cython, C++, GLSL, OpenGL, WebAssembly, Git, GitHub Strong software engineering skills, including task and time management Self-starter and independent thinker Demonstrated capability to contribute to complex, multi-disciplinary engineering tasks Experience applying various software engineering and project tools, including version control; CI/CD workflows; and issue-based development tasks Experience in at least one of the following areas: Game or simulation engine development Technical areas such as, sensors, spacecraft, orbital dynamics, wargaming, satellite operations, satellite communications, ISR Aircraft / navy domain expertise Computer graphics (OpenGL, DirectX, Vulkan) Model-Based Systems Engineering and Systems Modeling Language Working proficiency and communication skills in verbal and written English Eligibility to obtain an active Top-Secret clearance. Preferred Qualifications: Systems engineering experience, preferably with software development tasks Knowledge of or experience developing 3D graphics (WebGL/GLSL a plus) Experience with Docker and service-oriented architecture Experience building games or game engine architecture Familiarity with gaming, wargaming, or behavior modeling Experience working with the Department of Defense or Intelligence Community Experience performing technical analysis and presenting findings Willingness to travel or work at customer sites as needed Salary: $115,000 - $180,000 annually, based on experience Actual level and base salary will be determined on a case-by-case basis and may vary based on the following considerations: job-related knowledge and skills, education, and years of experience. Company: ExoAnalytic Solutions is a technology and innovation leader providing world-class products and services to the US federal government and commercial customers worldwide. ExoAnalytic Solutions is an employee-owned company where a competitive salary is only one part of your total rewards package. This package encompasses a range of benefits, such as company-paid medical, vision, and dental coverage, access to a 401(k) Retirement Plan with a 6% contribution made by the company without requiring any match from the employee, and ample paid personal time off, including holidays. Our workforce is also provided with short and long-term disability insurance, life insurance, and various other discounts and perks. ExoAnalytic Solutions encourages a flexible schedule and allows employees to have structured freedom that allows employees to innovate. Apply today to join our team! ExoAnalytic Solutions also provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training. Benefits: 401(k) AD&D insurance Adoption assistance Dental insurance Disability insurance Flexible spending account Health insurance Health savings account Life insurance Military leave Paid holidays Paid time off Partner benefits Snacks provided Vision insurance Compensation Package: Performance bonus Stock options Yearly pay Schedule: Monday to Friday Work Location: In person","https://www.indeed.com/rc/clk?jk=c9a90d685d82a480&bb=2y7sWAB6YsSZ25lEyvkJY2CAjWisCY9tmHrxqZhlQfUYb7EEVPFcKqDO4GsofDH4dFsK4XD8iMEETZvVtZS5zhDH5BK8PvQNa3-Tt-lbRJjG7O2Ock1rux57O2QmGJqrTw5sOb6LNYTuFfP-7Jbbgw%3D%3D&xkcb=SoAh67M3uH60NERUD50IbzkdCdPP&fccid=cac5aa8c954f1246&vjs=3"
"","","","","Guidant is an experienced energy measurement solutions business serving emerging and established energy markets across the globe. Our solutions are comprised of products, technologies, software and services that monitor, manage and automate infrastructure in a variety of critical, high-stakes environments. Our solutions optimize the processing, transportation, distribution and storage of a variety of conventional and alternative energy sources, making them safer, more efficient and more productive. As the undisputed leader in liquid custody transfer with the largest global install base, our legacy is built on 80 plus years of accuracy, reliability, and best-in-class technologies. We seek to expand our footprint, network of partnerships, relationships and offerings to meet the comprehensive and evolving needs of energy markets across the globe. With engineering and manufacturing locations in North America and Europe and a vast network of engineers and field technicians throughout the world, we are better positioned than ever before to meet the full range of your measurement needs. Key Responsibilities We Will Trust You With: The Software Engineer will be responsible for working with a team of Software Engineers in the maintenance and development of Guidant’s terminal management software product suite using established, documented, development standards to build best-in-class software. The Software Engineer is responsible for all phases of software development, including design, implementation, testing, and maintenance. What You Will Be Doing: Designing. programming, debugging, and testing of application software Reviewing code written by other developers Collaborating and communicating with other team members to drive team objectives Tracking and reporting individual progress on assigned tasks Supporting and driving HSE performance results Working with other programmers, technical writers, project leads, and other subject matter experts in order to meet requirements of our products and projects Working with quality assurance groups to resolve integration testing issues Creating realistic project resource estimates Working together with other software developers to architect and develop software. Working in global teams a benefit. Working with the support department to troubleshoot and resolve customer issues in a time-sensitive manner. Your Areas of Knowledge and Expertise that Matter Most for this Role: A bachelor’s degree in computer science, software engineering, or applicable degree. Minimum 6+years’ experience developing applications in ANSI C/C++ AND SQL Experience with MS Visual Studio and SQL Server Ability to query, extract, and update data in a SQL Server Database. Sound experience developing applications using established SDLC methodologies Traits: Must be a self-directed individual with the ability to thrive in a team environment Must have the skills, self-discipline, and initiative to work independently and the good judgment to know when to ask for help Must be action-oriented without the need to wait for all resources to fall into place before proceeding with a project Must be flexible to the demands of the organization for rapidly changing priorities, workloads, project assignments, and urgent deadlines from time-to-time Must be able to comply with established and evolving standards and procedures, perform directed functions for which procedures may not exist and, when appropriate, create and document new standards and procedures Must be able to perform work requiring exceptional levels of detail and accuracy  Being a global leader in the energy industry requires an inclusive and diverse environment. Guidant Measurements promotes diversity, equity, and inclusion by ensuring equal opportunities to all ages, races, ethnicities, religions, sexual orientations, gender expressions, disabilities, or all other pluralities. We celebrate who you are and what you bring. Every voice matters and we encourage you to add to our culture. Guidant Measurements respects the rights and dignity of those it works with and promotes adherence to internationally recognized human rights principles for those in its value chain.","https://www.indeed.com/rc/clk?jk=28c9af7d9b26ecb7&bb=2y7sWAB6YsSZ25lEyvkJY9l-G0JlIiHbMrTaKyIl6CgXgLkfvqZTgaZckTYhS4-tOFk85L2OGPSdcI2QQRqeviwpfBULdMy898-JkizJsYHninYx3RJNR3CNfN7UyZLgvROcRRK5raAel8NCmCg9RA%3D%3D&xkcb=SoCv67M3uH60NERUD50PbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3"
